entry_id,beacon_id,in_time,out_time,rpi_id
4983,76,2016-09-15 21:21:05,2016-09-15 21:21:28,rpi-29
4984,73,2016-09-15 21:21:20,2016-09-15 21:21:30,rpi-08
4985,96,2016-09-15 21:20:08,2016-09-15 21:21:28,rpi-18
4986,76,2016-09-15 21:21:12,2016-09-15 21:21:50,rpi-28
4987,61,2016-09-15 21:21:08,2016-09-15 21:21:48,rpi-08
4988,96,2016-09-15 21:16:34,2016-09-15 21:22:39,rpi-20
4989,76,2016-09-15 21:22:06,2016-09-15 21:22:49,rpi-29
4990,96,2016-09-15 21:21:48,2016-09-15 21:23:07,rpi-21
4991,96,2016-09-15 21:23:11,2016-09-15 21:23:12,rpi-20
4992,89,2016-09-15 21:17:36,2016-09-15 21:23:07,rpi-24
4993,76,2016-09-15 21:23:02,2016-09-15 21:23:25,rpi-28
4994,96,2016-09-15 21:23:36,2016-09-15 21:23:39,rpi-21
4995,89,2016-09-15 21:19:48,2016-09-15 21:24:14,rpi-28
4996,73,2016-09-15 21:23:35,2016-09-15 21:24:42,rpi-08
4997,96,2016-09-15 21:24:24,2016-09-15 21:24:51,rpi-17
4998,96,2016-09-15 21:24:14,2016-09-15 21:24:55,rpi-21
4999,89,2016-09-15 21:23:41,2016-09-15 21:24:36,rpi-24
5000,61,2016-09-15 21:25:28,2016-09-15 21:25:28,rpi-29
5001,76,2016-09-15 21:25:15,2016-09-15 21:26:29,rpi-28
5002,96,2016-09-15 21:26:11,2016-09-15 21:26:25,rpi-21
5003,89,2016-09-15 21:26:10,2016-09-15 21:26:26,rpi-24
5004,76,2016-09-15 21:26:56,2016-09-15 21:27:00,rpi-28
5005,96,2016-09-15 21:27:07,2016-09-15 21:27:07,rpi-21
5006,76,2016-09-15 21:23:22,2016-09-15 21:27:30,rpi-29
5007,76,2016-09-15 21:27:26,2016-09-15 21:27:30,rpi-28
5008,61,2016-09-15 21:23:10,2016-09-15 21:27:28,rpi-08
5009,96,2016-09-15 21:28:08,2016-09-15 21:28:08,rpi-14
5010,62,2016-09-15 21:28:11,2016-09-15 21:28:32,rpi-28
5011,96,2016-09-15 21:27:27,2016-09-15 21:28:31,rpi-16
5012,96,2016-09-15 21:27:42,2016-09-15 21:28:30,rpi-15
5013,96,2016-09-15 21:28:09,2016-09-15 21:28:50,rpi-21
5014,61,2016-09-15 21:28:20,2016-09-15 21:28:58,rpi-08
5015,96,2016-09-15 21:29:06,2016-09-15 21:29:06,rpi-14
5016,96,2016-09-15 21:26:29,2016-09-15 21:29:06,rpi-17
5017,96,2016-09-15 21:29:02,2016-09-15 21:29:06,rpi-16
5018,62,2016-09-15 21:29:13,2016-09-15 21:29:17,rpi-28
5019,96,2016-09-15 21:29:17,2016-09-15 21:29:17,rpi-21
5020,90,2016-09-15 21:29:52,2016-09-15 21:29:54,rpi-29
5021,62,2016-09-15 21:30:07,2016-09-15 21:30:07,rpi-28
5022,96,2016-09-15 21:30:12,2016-09-15 21:30:12,rpi-21
5023,96,2016-09-15 21:30:20,2016-09-15 21:30:20,rpi-17
5024,61,2016-09-15 21:30:32,2016-09-15 21:30:32,rpi-08
5025,76,2016-09-15 21:30:47,2016-09-15 21:30:58,rpi-28
5026,47,2016-09-15 21:31:26,2016-09-15 21:31:26,rpi-24
5027,96,2016-09-15 21:31:42,2016-09-15 21:31:42,rpi-00
5028,96,2016-09-15 21:31:28,2016-09-15 21:31:39,rpi-21
5029,62,2016-09-15 21:31:33,2016-09-15 21:31:43,rpi-08
5030,89,2016-09-15 21:31:57,2016-09-15 21:31:57,rpi-29
5031,89,2016-09-15 21:32:12,2016-09-15 21:32:12,rpi-13
5032,96,2016-09-15 21:32:11,2016-09-15 21:32:11,rpi-17
5033,90,2016-09-15 21:32:35,2016-09-15 21:32:35,rpi-29
5034,96,2016-09-15 21:32:43,2016-09-15 21:32:43,rpi-21
5035,76,2016-09-15 21:32:49,2016-09-15 21:33:01,rpi-28
5036,89,2016-09-15 21:33:00,2016-09-15 21:33:00,rpi-13
5037,76,2016-09-15 21:33:41,2016-09-15 21:33:41,rpi-28
5038,96,2016-09-15 21:33:24,2016-09-15 21:33:50,rpi-17
5039,89,2016-09-15 21:32:05,2016-09-15 21:33:59,rpi-24
5040,96,2016-09-15 21:23:43,2016-09-15 21:33:56,rpi-18
5041,89,2016-09-15 21:34:37,2016-09-15 21:34:41,rpi-29
5042,89,2016-09-15 21:34:35,2016-09-15 21:34:35,rpi-08
5043,96,2016-09-15 21:34:34,2016-09-15 21:34:36,rpi-18
5044,89,2016-09-15 21:34:40,2016-09-15 21:34:40,rpi-00
5045,89,2016-09-15 21:34:32,2016-09-15 21:34:39,rpi-13
5046,89,2016-09-15 21:34:26,2016-09-15 21:34:51,rpi-24
5047,89,2016-09-15 21:32:10,2016-09-15 21:34:45,rpi-28
5048,89,2016-09-15 21:20:03,2016-09-15 21:34:49,rpi-27
5049,89,2016-09-15 21:19:52,2016-09-15 21:34:47,rpi-26
5050,89,2016-09-15 21:34:41,2016-09-15 21:34:43,rpi-25
5051,89,2016-09-15 21:20:05,2016-09-15 21:35:06,rpi-23
5052,89,2016-09-15 21:19:44,2016-09-15 21:35:09,rpi-22
5053,96,2016-09-15 21:35:27,2016-09-15 21:35:27,rpi-17
5054,96,2016-09-15 21:35:26,2016-09-15 21:35:34,rpi-18
5055,61,2016-09-15 21:36:36,2016-09-15 21:36:36,rpi-29
5056,61,2016-09-15 21:36:26,2016-09-15 21:36:40,rpi-08
5057,76,2016-09-15 21:36:35,2016-09-15 21:36:50,rpi-28
5058,96,2016-09-15 21:36:49,2016-09-15 21:36:53,rpi-18
5059,61,2016-09-15 21:37:13,2016-09-15 21:37:51,rpi-08
5060,76,2016-09-15 21:38:10,2016-09-15 21:38:51,rpi-29
5061,96,2016-09-15 21:39:23,2016-09-15 21:39:23,rpi-18
5062,96,2016-09-15 21:39:54,2016-09-15 21:39:56,rpi-18
5063,62,2016-09-15 21:39:53,2016-09-15 21:39:53,rpi-08
5064,96,2016-09-15 21:40:01,2016-09-15 21:40:01,rpi-17
5065,47,2016-09-15 21:36:13,2016-09-15 21:40:10,rpi-24
5066,61,2016-09-15 21:38:24,2016-09-15 21:40:46,rpi-08
5067,96,2016-09-15 21:40:54,2016-09-15 21:40:54,rpi-18
5068,96,2016-09-15 21:40:54,2016-09-15 21:40:56,rpi-17
5069,47,2016-09-15 21:40:16,2016-09-15 21:41:21,rpi-29
5070,96,2016-09-15 21:33:48,2016-09-15 21:41:32,rpi-21
5071,96,2016-09-15 21:41:49,2016-09-15 21:41:49,rpi-17
5072,96,2016-09-15 21:41:30,2016-09-15 21:41:53,rpi-18
5073,76,2016-09-15 21:42:17,2016-09-15 21:42:17,rpi-29
5074,62,2016-09-15 21:43:10,2016-09-15 21:43:10,rpi-08
5075,76,2016-09-15 21:43:17,2016-09-15 21:43:17,rpi-29
5076,96,2016-09-15 21:43:27,2016-09-15 21:43:27,rpi-04
5077,61,2016-09-15 21:42:49,2016-09-15 21:43:27,rpi-08
5078,76,2016-09-15 21:37:15,2016-09-15 21:43:42,rpi-28
5079,96,2016-09-15 21:43:29,2016-09-15 21:43:37,rpi-03
5080,96,2016-09-15 21:43:06,2016-09-15 21:43:53,rpi-17
5081,96,2016-09-15 21:43:01,2016-09-15 21:43:56,rpi-18
5082,47,2016-09-15 21:42:14,2016-09-15 21:44:02,rpi-29
5083,47,2016-09-15 21:40:42,2016-09-15 21:44:29,rpi-24
5084,61,2016-09-15 21:45:01,2016-09-15 21:45:05,rpi-08
5085,96,2016-09-15 21:44:53,2016-09-15 21:45:11,rpi-18
5086,96,2016-09-15 21:44:56,2016-09-15 21:45:08,rpi-17
5087,47,2016-09-15 21:45:28,2016-09-15 21:45:28,rpi-13
5088,62,2016-09-15 21:45:42,2016-09-15 21:45:42,rpi-08
5089,61,2016-09-15 21:45:39,2016-09-15 21:45:39,rpi-29
5090,76,2016-09-15 21:44:11,2016-09-15 21:45:37,rpi-28
5091,47,2016-09-15 21:45:57,2016-09-15 21:45:57,rpi-13
5092,5,2016-09-15 21:46:33,2016-09-15 21:46:34,rpi-26
5093,96,2016-09-15 21:46:33,2016-09-15 21:46:33,rpi-18
5094,39,2016-09-15 21:46:44,2016-09-15 21:46:51,rpi-15
5095,39,2016-09-15 21:46:48,2016-09-15 21:46:56,rpi-16
5096,61,2016-09-15 21:47:12,2016-09-15 21:47:12,rpi-08
5097,96,2016-09-15 21:41:53,2016-09-15 21:47:21,rpi-21
5098,72,2016-09-15 21:47:25,2016-09-15 21:47:27,rpi-00
5099,5,2016-09-15 21:47:33,2016-09-15 21:47:33,rpi-14
5100,39,2016-09-15 21:47:39,2016-09-15 21:47:39,rpi-19
5101,72,2016-09-15 21:47:23,2016-09-15 21:47:40,rpi-17
5102,72,2016-09-15 21:47:17,2016-09-15 21:47:48,rpi-18
5103,39,2016-09-15 21:47:25,2016-09-15 21:47:48,rpi-18
5104,96,2016-09-15 21:47:46,2016-09-15 21:47:52,rpi-21
5105,90,2016-09-15 21:47:56,2016-09-15 21:47:56,rpi-29
5106,72,2016-09-15 21:48:02,2016-09-15 21:48:02,rpi-02
5107,39,2016-09-15 21:18:05,2016-09-15 21:47:55,rpi-12
5108,39,2016-09-15 21:18:03,2016-09-15 21:48:03,rpi-10
5109,39,2016-09-15 21:46:36,2016-09-15 21:48:07,rpi-09
5110,72,2016-09-15 21:47:23,2016-09-15 21:48:04,rpi-19
5111,47,2016-09-15 21:48:00,2016-09-15 21:48:06,rpi-08
5112,39,2016-09-15 21:46:54,2016-09-15 21:48:12,rpi-07
5113,39,2016-09-15 21:18:05,2016-09-15 21:48:08,rpi-11
5114,72,2016-09-15 21:47:54,2016-09-15 21:48:12,rpi-20
5115,39,2016-09-15 21:47:05,2016-09-15 21:48:27,rpi-06
5116,39,2016-09-15 21:47:35,2016-09-15 21:48:29,rpi-04
5117,96,2016-09-15 21:19:05,2016-09-15 21:48:29,rpi-19
5118,76,2016-09-15 21:47:13,2016-09-15 21:48:31,rpi-29
5119,72,2016-09-15 21:47:20,2016-09-15 21:48:28,rpi-03
5120,72,2016-09-15 21:46:50,2016-09-15 21:48:35,rpi-06
5121,72,2016-09-15 21:47:23,2016-09-15 21:48:41,rpi-04
5122,72,2016-09-15 21:46:51,2016-09-15 21:48:42,rpi-05
5123,72,2016-09-15 21:18:05,2016-09-15 21:48:35,rpi-12
5124,47,2016-09-15 21:48:22,2016-09-15 21:48:40,rpi-13
5125,5,2016-09-15 21:48:19,2016-09-15 21:48:21,rpi-22
5126,47,2016-09-15 21:45:25,2016-09-15 21:48:55,rpi-24
5127,61,2016-09-15 21:47:40,2016-09-15 21:49:06,rpi-08
5128,5,2016-09-15 21:48:18,2016-09-15 21:49:03,rpi-26
5129,96,2016-09-15 21:49:07,2016-09-15 21:49:20,rpi-04
5130,47,2016-09-15 21:49:32,2016-09-15 21:49:32,rpi-13
5131,5,2016-09-15 21:48:58,2016-09-15 21:49:38,rpi-22
5132,96,2016-09-15 21:49:26,2016-09-15 21:49:48,rpi-11
5133,96,2016-09-15 21:49:23,2016-09-15 21:49:44,rpi-09
5134,96,2016-09-15 21:49:08,2016-09-15 21:49:59,rpi-07
5135,96,2016-09-15 21:49:42,2016-09-15 21:50:07,rpi-04
5136,96,2016-09-15 21:49:08,2016-09-15 21:50:06,rpi-03
5137,5,2016-09-15 21:50:06,2016-09-15 21:50:06,rpi-22
5138,5,2016-09-15 21:49:34,2016-09-15 21:50:13,rpi-26
5139,96,2016-09-15 21:50:08,2016-09-15 21:50:08,rpi-05
5140,47,2016-09-15 21:49:57,2016-09-15 21:50:27,rpi-24
5141,76,2016-09-15 21:49:23,2016-09-15 21:50:42,rpi-29
5142,96,2016-09-15 21:50:58,2016-09-15 21:50:58,rpi-05
5143,47,2016-09-15 21:51:01,2016-09-15 21:51:01,rpi-24
5144,62,2016-09-15 21:51:12,2016-09-15 21:51:12,rpi-08
5145,5,2016-09-15 21:50:43,2016-09-15 21:51:08,rpi-22
5146,43,2016-09-15 21:51:11,2016-09-15 21:51:17,rpi-21
5147,5,2016-09-15 21:51:17,2016-09-15 21:51:17,rpi-12
5148,47,2016-09-15 21:51:59,2016-09-15 21:51:59,rpi-24
5149,76,2016-09-15 21:46:02,2016-09-15 21:52:19,rpi-28
5150,61,2016-09-15 21:52:22,2016-09-15 21:52:22,rpi-29
5151,5,2016-09-15 21:51:47,2016-09-15 21:52:32,rpi-22
5152,5,2016-09-15 21:52:37,2016-09-15 21:52:37,rpi-12
5153,5,2016-09-15 21:50:43,2016-09-15 21:52:44,rpi-26
5154,61,2016-09-15 21:49:41,2016-09-15 21:52:58,rpi-08
5155,47,2016-09-15 21:51:59,2016-09-15 21:52:58,rpi-13
5156,61,2016-09-15 21:53:09,2016-09-15 21:53:09,rpi-29
5157,76,2016-09-15 21:52:50,2016-09-15 21:53:18,rpi-28
5158,76,2016-09-15 21:52:59,2016-09-15 21:53:41,rpi-29
5159,47,2016-09-15 21:53:24,2016-09-15 21:53:52,rpi-24
5160,47,2016-09-15 21:53:52,2016-09-15 21:53:52,rpi-13
5161,27,2016-09-15 21:54:01,2016-09-15 21:54:04,rpi-01
5162,76,2016-09-15 21:53:53,2016-09-15 21:54:10,rpi-28
5163,27,2016-09-15 21:53:49,2016-09-15 21:54:15,rpi-00
5164,27,2016-09-15 21:53:45,2016-09-15 21:54:18,rpi-04
5165,27,2016-09-15 21:53:45,2016-09-15 21:54:18,rpi-20
5166,27,2016-09-15 21:54:09,2016-09-15 21:54:12,rpi-19
5167,27,2016-09-15 21:53:45,2016-09-15 21:54:19,rpi-21
5168,27,2016-09-15 21:53:45,2016-09-15 21:54:17,rpi-02
5169,27,2016-09-15 21:53:47,2016-09-15 21:54:17,rpi-03
5170,47,2016-09-15 21:54:14,2016-09-15 21:54:14,rpi-13
5171,27,2016-09-15 21:53:53,2016-09-15 21:54:18,rpi-05
5172,47,2016-09-15 21:54:15,2016-09-15 21:54:33,rpi-24
5173,76,2016-09-15 21:54:56,2016-09-15 21:54:56,rpi-28
5174,47,2016-09-15 21:55:13,2016-09-15 21:55:13,rpi-29
5175,62,2016-09-15 21:55:08,2016-09-15 21:55:29,rpi-08
5176,47,2016-09-15 21:55:18,2016-09-15 21:55:54,rpi-24
5177,76,2016-09-15 21:55:42,2016-09-15 21:56:01,rpi-28
5178,47,2016-09-15 21:55:23,2016-09-15 21:56:10,rpi-13
5179,47,2016-09-15 21:56:50,2016-09-15 21:56:50,rpi-08
5180,47,2016-09-15 21:56:35,2016-09-15 21:56:50,rpi-13
5181,47,2016-09-15 21:56:50,2016-09-15 21:57:01,rpi-29
5182,47,2016-09-15 21:57:11,2016-09-15 21:57:11,rpi-24
5183,76,2016-09-15 21:56:53,2016-09-15 21:57:41,rpi-28
5184,47,2016-09-15 21:57:46,2016-09-15 21:57:46,rpi-24
5185,61,2016-09-15 21:53:50,2016-09-15 21:57:59,rpi-08
5186,47,2016-09-15 21:57:17,2016-09-15 21:58:02,rpi-13
5187,76,2016-09-15 21:58:08,2016-09-15 21:58:08,rpi-28
5188,47,2016-09-15 21:58:19,2016-09-15 21:58:19,rpi-29
5189,76,2016-09-15 21:58:51,2016-09-15 21:58:51,rpi-29
5190,76,2016-09-15 21:58:42,2016-09-15 21:58:47,rpi-28
5191,47,2016-09-15 21:58:43,2016-09-15 21:59:12,rpi-29
5192,61,2016-09-15 21:58:47,2016-09-15 21:59:09,rpi-08
5193,62,2016-09-15 21:59:19,2016-09-15 21:59:19,rpi-28
5194,47,2016-09-15 22:00:23,2016-09-15 22:00:52,rpi-29
5195,61,2016-09-15 22:00:48,2016-09-15 22:01:07,rpi-08
5196,76,2016-09-15 22:00:10,2016-09-15 22:01:14,rpi-28
5197,47,2016-09-15 22:01:28,2016-09-15 22:01:28,rpi-29
5198,62,2016-09-15 22:01:43,2016-09-15 22:01:43,rpi-08
5199,76,2016-09-15 22:02:19,2016-09-15 22:02:19,rpi-28
5200,47,2016-09-15 22:02:00,2016-09-15 22:02:36,rpi-29
5201,76,2016-09-15 22:02:48,2016-09-15 22:02:48,rpi-28
5202,90,2016-09-15 22:03:05,2016-09-15 22:03:24,rpi-02
5203,90,2016-09-15 22:02:55,2016-09-15 22:03:41,rpi-24
5204,90,2016-09-15 22:03:30,2016-09-15 22:03:36,rpi-18
5205,90,2016-09-15 22:02:56,2016-09-15 22:03:40,rpi-25
5206,90,2016-09-15 22:02:55,2016-09-15 22:03:39,rpi-01
5207,90,2016-09-15 22:03:04,2016-09-15 22:03:47,rpi-08
5208,90,2016-09-15 22:03:43,2016-09-15 22:03:43,rpi-26
5209,90,2016-09-15 22:02:59,2016-09-15 22:03:44,rpi-13
5210,90,2016-09-15 22:02:54,2016-09-15 22:03:47,rpi-00
5211,61,2016-09-15 22:04:23,2016-09-15 22:04:23,rpi-29
5212,47,2016-09-15 22:04:31,2016-09-15 22:04:31,rpi-13
5213,76,2016-09-15 22:04:45,2016-09-15 22:04:52,rpi-28
5214,76,2016-09-15 22:05:24,2016-09-15 22:05:24,rpi-28
5215,73,2016-09-15 22:06:03,2016-09-15 22:06:03,rpi-29
5216,62,2016-09-15 22:05:30,2016-09-15 22:06:20,rpi-29
5217,61,2016-09-15 22:05:24,2016-09-15 22:06:49,rpi-08
5218,62,2016-09-15 22:06:43,2016-09-15 22:06:43,rpi-29
5219,76,2016-09-15 22:06:51,2016-09-15 22:06:54,rpi-28
5220,73,2016-09-15 22:07:16,2016-09-15 22:08:01,rpi-29
5221,76,2016-09-15 22:07:23,2016-09-15 22:08:57,rpi-28
5222,62,2016-09-15 22:08:58,2016-09-15 22:08:58,rpi-29
5223,47,2016-09-15 22:09:04,2016-09-15 22:09:04,rpi-25
5224,73,2016-09-15 22:08:11,2016-09-15 22:09:15,rpi-08
5225,47,2016-09-15 22:08:16,2016-09-15 22:09:21,rpi-13
5226,90,2016-09-15 22:10:06,2016-09-15 22:10:06,rpi-26
5227,90,2016-09-15 22:10:04,2016-09-15 22:10:23,rpi-27
5228,90,2016-09-15 22:10:26,2016-09-15 22:10:28,rpi-22
5229,62,2016-09-15 22:10:09,2016-09-15 22:10:34,rpi-18
5230,62,2016-09-15 22:10:15,2016-09-15 22:10:50,rpi-23
5231,76,2016-09-15 22:10:45,2016-09-15 22:10:52,rpi-07
5232,76,2016-09-15 22:10:29,2016-09-15 22:10:50,rpi-19
5233,73,2016-09-15 22:10:46,2016-09-15 22:10:46,rpi-12
5234,90,2016-09-15 22:09:55,2016-09-15 22:10:48,rpi-13
5235,61,2016-09-15 22:10:04,2016-09-15 22:11:02,rpi-29
5236,90,2016-09-15 22:09:58,2016-09-15 22:10:55,rpi-24
5237,76,2016-09-15 22:10:03,2016-09-15 22:11:01,rpi-08
5238,90,2016-09-15 22:10:05,2016-09-15 22:10:55,rpi-08
5239,47,2016-09-15 22:10:08,2016-09-15 22:10:57,rpi-08
5240,62,2016-09-15 22:10:00,2016-09-15 22:11:02,rpi-25
5241,61,2016-09-15 22:10:27,2016-09-15 22:11:01,rpi-02
5242,61,2016-09-15 22:10:05,2016-09-15 22:11:10,rpi-00
5243,76,2016-09-15 22:09:57,2016-09-15 22:11:07,rpi-01
5244,90,2016-09-15 22:10:03,2016-09-15 22:11:07,rpi-02
5245,62,2016-09-15 22:10:11,2016-09-15 22:11:03,rpi-02
5246,90,2016-09-15 22:10:11,2016-09-15 22:11:11,rpi-01
5247,90,2016-09-15 22:09:55,2016-09-15 22:11:13,rpi-00
5248,62,2016-09-15 22:10:02,2016-09-15 22:11:13,rpi-00
5249,61,2016-09-15 22:10:49,2016-09-15 22:11:19,rpi-17
5250,62,2016-09-15 22:11:15,2016-09-15 22:11:18,rpi-17
5251,76,2016-09-15 22:11:15,2016-09-15 22:11:17,rpi-19
5252,62,2016-09-15 22:11:16,2016-09-15 22:11:17,rpi-19
5253,90,2016-09-15 22:11:22,2016-09-15 22:11:37,rpi-06
5254,76,2016-09-15 22:11:31,2016-09-15 22:11:38,rpi-03
5255,62,2016-09-15 22:11:37,2016-09-15 22:11:48,rpi-04
5256,90,2016-09-15 22:11:26,2016-09-15 22:11:45,rpi-05
5257,90,2016-09-15 22:11:26,2016-09-15 22:12:02,rpi-09
5258,90,2016-09-15 22:12:03,2016-09-15 22:12:03,rpi-16
5259,76,2016-09-15 22:12:07,2016-09-15 22:12:18,rpi-15
5260,61,2016-09-15 22:12:03,2016-09-15 22:12:39,rpi-07
5261,62,2016-09-15 22:11:25,2016-09-15 22:12:33,rpi-09
5262,76,2016-09-15 22:11:22,2016-09-15 22:12:49,rpi-09
5263,90,2016-09-15 22:12:39,2016-09-15 22:13:02,rpi-14
5264,47,2016-09-15 22:12:28,2016-09-15 22:13:22,rpi-24
5265,76,2016-09-15 22:13:27,2016-09-15 22:13:32,rpi-06
5266,90,2016-09-15 22:11:33,2016-09-15 22:14:06,rpi-10
5267,47,2016-09-15 22:14:09,2016-09-15 22:14:09,rpi-24
5268,76,2016-09-15 22:14:12,2016-09-15 22:14:24,rpi-07
5269,62,2016-09-15 22:14:20,2016-09-15 22:14:24,rpi-09
5270,76,2016-09-15 22:14:08,2016-09-15 22:14:39,rpi-14
5271,47,2016-09-15 22:14:59,2016-09-15 22:15:01,rpi-29
5272,47,2016-09-15 22:12:46,2016-09-15 22:15:12,rpi-08
5273,76,2016-09-15 22:15:15,2016-09-15 22:15:20,rpi-07
5274,90,2016-09-15 22:14:56,2016-09-15 22:15:15,rpi-10
5275,76,2016-09-15 22:13:27,2016-09-15 22:15:41,rpi-05
5276,47,2016-09-15 22:15:55,2016-09-15 22:16:21,rpi-24
5277,47,2016-09-15 22:15:36,2016-09-15 22:16:42,rpi-08
5278,47,2016-09-15 22:17:05,2016-09-15 22:17:06,rpi-08
5279,47,2016-09-15 22:17:17,2016-09-15 22:17:17,rpi-29
5280,47,2016-09-15 22:16:55,2016-09-15 22:17:18,rpi-24
5281,76,2016-09-15 22:17:24,2016-09-15 22:17:27,rpi-09
5282,76,2016-09-15 22:17:33,2016-09-15 22:17:35,rpi-06
5283,76,2016-09-15 22:15:43,2016-09-15 22:17:42,rpi-07
5284,76,2016-09-15 22:17:45,2016-09-15 22:17:45,rpi-05
5285,47,2016-09-15 22:11:04,2016-09-15 22:17:52,rpi-27
5286,47,2016-09-15 22:17:10,2016-09-15 22:17:55,rpi-13
5287,47,2016-09-15 22:18:13,2016-09-15 22:18:20,rpi-27
5288,47,2016-09-15 22:17:49,2016-09-15 22:18:27,rpi-24
5289,47,2016-09-15 22:18:28,2016-09-15 22:18:28,rpi-08
5290,76,2016-09-15 22:18:35,2016-09-15 22:18:35,rpi-09
5291,76,2016-09-15 22:18:53,2016-09-15 22:18:53,rpi-07
5292,47,2016-09-15 22:18:53,2016-09-15 22:18:53,rpi-29
5293,76,2016-09-15 22:18:53,2016-09-15 22:19:05,rpi-05
5294,47,2016-09-15 22:19:32,2016-09-15 22:19:32,rpi-24
5295,76,2016-09-15 22:19:38,2016-09-15 22:19:38,rpi-05
5296,62,2016-09-15 22:19:32,2016-09-15 22:19:44,rpi-09
5297,90,2016-09-15 22:16:42,2016-09-15 22:20:05,rpi-14
5298,86,2016-09-15 22:20:52,2016-09-15 22:20:52,rpi-21
5299,47,2016-09-15 22:20:32,2016-09-15 22:20:49,rpi-13
5300,86,2016-09-15 22:20:55,2016-09-15 22:20:59,rpi-03
5301,47,2016-09-15 22:20:47,2016-09-15 22:21:10,rpi-29
5302,76,2016-09-15 22:21:15,2016-09-15 22:21:15,rpi-09
5303,47,2016-09-15 22:19:57,2016-09-15 22:21:34,rpi-24
5304,86,2016-09-15 22:21:24,2016-09-15 22:21:39,rpi-03
5305,76,2016-09-15 22:20:36,2016-09-15 22:21:43,rpi-07
5306,61,2016-09-15 22:21:58,2016-09-15 22:22:19,rpi-05
5307,62,2016-09-15 22:16:13,2016-09-15 22:22:51,rpi-14
5308,47,2016-09-15 22:22:04,2016-09-15 22:22:57,rpi-24
5309,62,2016-09-15 22:23:21,2016-09-15 22:23:21,rpi-09
5310,76,2016-09-15 22:23:23,2016-09-15 22:23:29,rpi-07
5311,47,2016-09-15 22:23:32,2016-09-15 22:23:32,rpi-24
5312,47,2016-09-15 22:23:15,2016-09-15 22:23:39,rpi-13
5313,47,2016-09-15 22:18:50,2016-09-15 22:23:34,rpi-27
5314,86,2016-09-15 22:23:44,2016-09-15 22:23:44,rpi-04
5315,47,2016-09-15 22:24:06,2016-09-15 22:24:06,rpi-24
5316,47,2016-09-15 22:24:29,2016-09-15 22:24:29,rpi-13
5317,76,2016-09-15 22:24:33,2016-09-15 22:24:38,rpi-07
5318,47,2016-09-15 22:25:02,2016-09-15 22:25:04,rpi-13
5319,86,2016-09-15 22:26:03,2016-09-15 22:26:03,rpi-04
5320,76,2016-09-15 22:26:39,2016-09-15 22:26:39,rpi-09
5321,86,2016-09-15 22:26:43,2016-09-15 22:26:43,rpi-04
5322,86,2016-09-15 22:27:08,2016-09-15 22:27:22,rpi-21
5323,86,2016-09-15 22:27:19,2016-09-15 22:27:21,rpi-03
5324,86,2016-09-15 22:27:18,2016-09-15 22:27:22,rpi-04
5325,86,2016-09-15 22:27:28,2016-09-15 22:27:28,rpi-20
5326,76,2016-09-15 22:27:39,2016-09-15 22:27:39,rpi-07
5327,62,2016-09-15 22:24:07,2016-09-15 22:28:00,rpi-14
5328,76,2016-09-15 22:28:21,2016-09-15 22:28:28,rpi-09
5329,61,2016-09-15 22:28:27,2016-09-15 22:28:27,rpi-07
5330,47,2016-09-15 22:28:47,2016-09-15 22:28:47,rpi-24
5331,76,2016-09-15 22:29:13,2016-09-15 22:29:17,rpi-09
5332,76,2016-09-15 22:28:23,2016-09-15 22:29:17,rpi-07
5333,47,2016-09-15 22:29:18,2016-09-15 22:29:18,rpi-24
5334,62,2016-09-15 22:29:06,2016-09-15 22:31:59,rpi-14
5335,76,2016-09-15 22:31:48,2016-09-15 22:32:01,rpi-09
5336,47,2016-09-15 22:31:58,2016-09-15 22:31:58,rpi-13
5337,76,2016-09-15 22:32:06,2016-09-15 22:32:06,rpi-06
5338,90,2016-09-15 22:33:20,2016-09-15 22:33:20,rpi-09
5339,76,2016-09-15 22:34:08,2016-09-15 22:34:08,rpi-05
5340,61,2016-09-15 22:34:14,2016-09-15 22:34:14,rpi-07
5341,47,2016-09-15 22:11:08,2016-09-15 22:34:27,rpi-28
5342,76,2016-09-15 22:34:50,2016-09-15 22:34:50,rpi-09
5343,47,2016-09-15 22:34:54,2016-09-15 22:34:54,rpi-28
5344,47,2016-09-15 22:35:31,2016-09-15 22:36:19,rpi-28
5345,47,2016-09-15 22:36:12,2016-09-15 22:36:22,rpi-24
5346,76,2016-09-15 22:36:13,2016-09-15 22:36:23,rpi-07
5347,47,2016-09-15 22:37:02,2016-09-15 22:37:02,rpi-24
5348,76,2016-09-15 22:37:00,2016-09-15 22:37:20,rpi-07
5349,90,2016-09-15 22:33:09,2016-09-15 22:37:22,rpi-14
5350,76,2016-09-15 22:37:36,2016-09-15 22:37:36,rpi-09
5351,76,2016-09-15 22:38:11,2016-09-15 22:38:11,rpi-09
5352,90,2016-09-15 22:38:26,2016-09-15 22:38:28,rpi-14
5353,47,2016-09-15 22:38:13,2016-09-15 22:38:27,rpi-24
5354,90,2016-09-15 22:38:41,2016-09-15 22:38:41,rpi-09
5355,76,2016-09-15 22:38:43,2016-09-15 22:38:43,rpi-07
5356,76,2016-09-15 22:38:59,2016-09-15 22:38:59,rpi-05
5357,76,2016-09-15 22:39:35,2016-09-15 22:40:03,rpi-07
5358,62,2016-09-15 22:11:32,2016-09-15 22:40:51,rpi-10
5359,47,2016-09-15 22:40:43,2016-09-15 22:40:43,rpi-24
